target_id	label	sentence	gloss	target_index_start	target_index_end	sense_key
d000.s012.t007	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	other than the former one(s); different	15	16	new%5:00:00:other:00
d000.s012.t007	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	unfamiliar	15	16	new%5:00:00:unaccustomed:00
d000.s012.t007	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	having no previous example or precedent or parallel	15	16	new%5:00:00:unprecedented:00
d000.s012.t007	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	used of a living language; being the current stage in its development	15	16	new%5:00:01:late:01
d000.s012.t007	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	in use after medieval times	15	16	new%5:00:02:late:01
d000.s012.t007	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	(of a new kind or fashion) gratuitously new	15	16	new%5:00:02:original:00
d000.s012.t008	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	something that aids or promotes well-being	16	17	benefit%1:07:00::
d000.s012.t008	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a performance to raise money for a charitable cause	16	17	benefit%1:10:00::
d000.s012.t008	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	financial assistance in time of need	16	17	benefit%1:21:00::
d000.s012.t008	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	derive a benefit from	16	17	benefit%2:40:00::
d000.s012.t008	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	be beneficial for	16	17	benefit%2:40:01::
d000.s012.t009	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a coin worth one-hundredth of the value of the basic unit	19	20	cent%1:21:00::
d000.s012.t009	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a fractional monetary unit of several countries	19	20	cent%1:23:00::
d000.s012.t010	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	distance measured by the time taken to cover it	21	22	hour%1:07:00::
d000.s012.t010	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a period of time equal to 1/24th of a day	21	22	hour%1:28:00::
d000.s012.t010	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	clock time	21	22	hour%1:28:01::
d000.s012.t010	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	a special and memorable period	21	22	hour%1:28:02::
d000.s012.t011	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the property of having material worth (often indicated by the amount of money something would bring if sold)	22	23	cost%1:07:00::
d000.s012.t011	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	value measured by what must be given or done or undergone to obtain something	22	23	cost%1:07:01::
d000.s012.t011	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	the total spent for goods or services including money and time and labor	22	23	cost%1:21:00::
d000.s012.t011	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	be priced at	22	23	cost%2:42:00::
d000.s012.t011	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	require to lose, suffer, or sacrifice	22	23	cost%2:42:01::
d000.s012.t012	1	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	something that remunerates	24	25	wage%1:21:00::
d000.s012.t012	0	When negotiating with your union , do you make sure employees have a choice between new benefits and their cents per hour cost in wages .	carry on (wars, battles, or campaigns)	24	25	wage%2:41:00::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	deem to be	2	3	consider%2:31:00::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	take into consideration for exemplifying purposes	2	3	consider%2:31:01::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	regard or treat with consideration, respect, and esteem	2	3	consider%2:31:05::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	judge or regard; look upon; judge	2	3	consider%2:31:08::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	show consideration for; take into account	2	3	consider%2:32:00::
d000.s013.t000	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	think about carefully; weigh	2	3	consider%2:32:02::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	give careful consideration to	2	3	consider%2:39:00::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	look at attentively	2	3	consider%2:39:04::
d000.s013.t000	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	look at carefully; study mentally	2	3	consider%2:39:08::
d000.s013.t001	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	place limits on (extent or access)	3	4	restrict%2:30:00::
d000.s013.t001	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	make more specific	3	4	restrict%2:30:01::
d000.s013.t001	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	place restrictions on	3	4	restrict%2:30:02::
d000.s013.t001	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	place under restrictions; limit access to	3	4	restrict%2:41:00::
d000.s013.t002	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a worker who is hired to perform a job	6	7	employee%1:18:00::
d000.s013.t003	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	something that aids or promotes well-being	7	8	benefit%1:07:00::
d000.s013.t003	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a performance to raise money for a charitable cause	7	8	benefit%1:10:00::
d000.s013.t003	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	financial assistance in time of need	7	8	benefit%1:21:00::
d000.s013.t003	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	derive a benefit from	7	8	benefit%2:40:00::
d000.s013.t003	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	be beneficial for	7	8	benefit%2:40:01::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	something that remunerates	10	11	pay%1:21:01::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	dedicate	10	11	pay%2:31:00::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	bear (a cost or penalty), in recompense for some action	10	11	pay%2:31:03::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	convey, as of a compliment, regards, attention, etc.; bestow	10	11	pay%2:32:00::
d000.s013.t004	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	give money, usually in exchange for goods or services	10	11	pay%2:40:00::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	bring in	10	11	pay%2:40:01::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	do or give something to somebody in return	10	11	pay%2:40:02::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	cancel or discharge a debt	10	11	pay%2:40:04::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	make a compensation for	10	11	pay%2:40:13::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	discharge or settle	10	11	pay%2:40:14::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	render	10	11	pay%2:41:00::
d000.s013.t004	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	be worth it	10	11	pay%2:42:00::
d000.s013.t005	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a system in which employees receive a share of the net profits of the business	13	14	profit_sharing%1:21:00::
d000.s013.t006	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the most common medium of exchange; functions as legal tender	14	15	money%1:21:00::
d000.s013.t006	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the official currency issued by a government or national bank	14	15	money%1:21:01::
d000.s013.t006	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	wealth reckoned in terms of money	14	15	money%1:21:02::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the syllable naming the first (tonic) note of any major scale in solmization	19	20	do%1:10:00::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	doctor's degree in osteopathy	19	20	do%1:10:01::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	an uproarious party	19	20	do%1:11:00::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	arrange attractively	19	20	do%2:29:04::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	behave in a certain manner; show a certain behavior; conduct or comport oneself	19	20	do%2:29:09::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	create or design, often in a certain way	19	20	do%2:36:00::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	carry out or perform an action	19	20	do%2:36:01::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	give rise to; cause to happen or occur, not always intentionally	19	20	do%2:36:02::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	travel or traverse (a distance)	19	20	do%2:38:00::
d000.s013.t007	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	engage in	19	20	do%2:41:01::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	carry out or practice; as of jobs and professions	19	20	do%2:41:02::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	carry on or function	19	20	do%2:41:03::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	get (something) done	19	20	do%2:41:04::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	proceed or get along	19	20	do%2:42:00::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	be sufficient; be adequate, either in quality or quantity	19	20	do%2:42:01::
d000.s013.t007	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	spend time in prison or in a labor camp	19	20	do%2:42:02::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the act of making or becoming a single unit	22	23	union%1:04:00::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the act of pairing a male and female for reproductive purposes	22	23	union%1:04:02::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a device on a national flag emblematic of the union of two or more sovereignties (typically in the upper inner corner)	22	23	union%1:06:01::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the occurrence of a uniting of separate parts	22	23	union%1:11:00::
d000.s013.t008	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	an organization of employees formed to bargain with the employer	22	23	union%1:14:01::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a political unit formed from previously independent people or organizations	22	23	union%1:14:02::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a set containing all and only the members of two or more given sets	22	23	union%1:14:03::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the United States (especially the northern states during the American Civil War)	22	23	union%1:15:00::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	healing process involving the growing together of the edges of a wound or the growing together of broken bones	22	23	union%1:22:00::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the state of being joined or united or linked	22	23	union%1:26:00::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	the state of being a married couple voluntarily joined for life (or until divorce)	22	23	union%1:26:02::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	of trade unions	22	23	union%3:00:00::
d000.s013.t008	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	being of or having to do with the northern United States and those loyal to the Union during the American Civil War	22	23	union%5:00:00:northern:02
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a variety of bridge in which the bidder receives points toward game only for the number of tricks he bid	23	24	contract%1:04:01::
d000.s013.t009	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a binding agreement between two or more persons that is enforceable by law	23	24	contract%1:10:00::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	(contract bridge) the highest bid becomes the contract setting the number of tricks that the bidder must make	23	24	contract%1:10:01::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	be stricken by an illness, fall victim to an illness	23	24	contract%2:29:00::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	make or become more narrow or restricted	23	24	contract%2:30:00::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	become smaller or draw together	23	24	contract%2:30:04::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	reduce in scope while retaining essential elements	23	24	contract%2:30:05::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	compress or concentrate	23	24	contract%2:30:07::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	enter into a contractual arrangement	23	24	contract%2:32:00::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	make smaller	23	24	contract%2:35:00::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	squeeze or press together	23	24	contract%2:35:04::
d000.s013.t009	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	engage by written agreement	23	24	contract%2:41:00::
d000.s013.t010	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	in the recent past	24	25	recently%4:02:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	structure displaying a board on which advertisements can be posted	25	26	sign%1:06:01::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a public display of a message	25	26	sign%1:10:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a gesture that is part of a sign language	25	26	sign%1:10:01::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	any nonverbal action or gesture that encodes a message	25	26	sign%1:10:03::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a character indicating a relation between quantities	25	26	sign%1:10:04::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a perceptible indication of something not immediately apparent (as a visible clue that something has happened)	25	26	sign%1:10:05::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a fundamental linguistic unit linking a signifier to that which is signified	25	26	sign%1:10:06::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	an event that is experienced as indicating important things to come	25	26	sign%1:11:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	(astrology) one of 12 equal areas into which the zodiac is divided	25	26	sign%1:15:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	having an indicated pole (as the distinction between positive and negative electric charges)	25	26	sign%1:24:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	(medicine) any objective evidence of the presence of a disorder or disease	25	26	sign%1:26:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	be engaged by a written agreement	25	26	sign%2:32:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	communicate silently and non-verbally by signals or signs	25	26	sign%2:32:01::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	mark with one's signature; write one's name (on)	25	26	sign%2:32:02::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	make the sign of the cross over someone in order to call on God for protection; consecrate	25	26	sign%2:32:03::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	communicate in sign language	25	26	sign%2:32:04::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	place signs, as along a road	25	26	sign%2:35:02::
d000.s013.t011	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	approve and express assent, responsibility, or obligation	25	26	sign%2:41:00::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	engage by written agreement	25	26	sign%2:41:01::
d000.s013.t011	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	used of the language of the deaf	25	26	sign%5:00:00:communicative:00
d000.s013.t012	1	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	any number of entities (members) considered as a unit	27	30	group%1:03:00::
d000.s013.t012	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	a set that is closed, associative, has an identity element and every element has an inverse	27	30	group%1:09:00::
d000.s013.t012	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	(chemistry) two or more atoms bound together as a single unit and forming part of a molecule	27	30	group%1:27:00::
d000.s013.t012	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	arrange into a group or groups	27	30	group%2:31:00::
d000.s013.t012	0	Can you consider restricting any additional employee benefits to those paid for by profit-sharing money , such as was done in the union contract recently signed by American Motors Corporation ?	form a group or group together	27	30	group%2:33:00::
d000.s014.t000	1	Do your employees understand all the benefits to which your insurance entitles them ?	a worker who is hired to perform a job	2	3	employee%1:18:00::
d000.s014.t001	1	Do your employees understand all the benefits to which your insurance entitles them ?	know and comprehend the nature or meaning of	3	4	understand%2:31:00::
d000.s014.t001	0	Do your employees understand all the benefits to which your insurance entitles them ?	perceive (an idea or situation) mentally	3	4	understand%2:31:01::
d000.s014.t001	0	Do your employees understand all the benefits to which your insurance entitles them ?	believe to be the case	3	4	understand%2:31:02::
d000.s014.t001	0	Do your employees understand all the benefits to which your insurance entitles them ?	make sense of a language	3	4	understand%2:31:03::
d000.s014.t001	0	Do your employees understand all the benefits to which your insurance entitles them ?	be understanding of	3	4	understand%2:31:04::
d000.s014.t002	0	Do your employees understand all the benefits to which your insurance entitles them ?	something that aids or promotes well-being	6	7	benefit%1:07:00::
d000.s014.t002	0	Do your employees understand all the benefits to which your insurance entitles them ?	a performance to raise money for a charitable cause	6	7	benefit%1:10:00::
d000.s014.t002	1	Do your employees understand all the benefits to which your insurance entitles them ?	financial assistance in time of need	6	7	benefit%1:21:00::
d000.s014.t002	0	Do your employees understand all the benefits to which your insurance entitles them ?	derive a benefit from	6	7	benefit%2:40:00::
d000.s014.t002	0	Do your employees understand all the benefits to which your insurance entitles them ?	be beneficial for	6	7	benefit%2:40:01::
d000.s014.t003	1	Do your employees understand all the benefits to which your insurance entitles them ?	written contract or certificate of insurance	10	11	insurance%1:10:00::
d000.s014.t003	0	Do your employees understand all the benefits to which your insurance entitles them ?	promise of reimbursement in the case of loss; paid to people or companies so concerned about hazards that they have made prepayments to an insurance company	10	11	insurance%1:21:02::
d000.s014.t003	0	Do your employees understand all the benefits to which your insurance entitles them ?	protection against future loss	10	11	insurance%1:26:00::
d000.s014.t004	0	Do your employees understand all the benefits to which your insurance entitles them ?	give a title to	11	12	entitle%2:32:00::
d000.s014.t004	1	Do your employees understand all the benefits to which your insurance entitles them ?	give the right to	11	12	entitle%2:41:00::
d000.s014.t004	0	Do your employees understand all the benefits to which your insurance entitles them ?	give a title to someone; make someone a member of the nobility	11	12	entitle%2:41:01::
d000.s015.t000	0	Are they encouraged to take full legal advantage of these benefits ?	spur on	2	3	encourage%2:32:00::
d000.s015.t000	0	Are they encouraged to take full legal advantage of these benefits ?	inspire with confidence; give hope or courage to	2	3	encourage%2:37:00::
d000.s015.t000	1	Are they encouraged to take full legal advantage of these benefits ?	contribute to the progress or growth of	2	3	encourage%2:41:00::
d000.s015.t001	1	Are they encouraged to take full legal advantage of these benefits ?	draw advantages from	4	5	take_advantage%2:40:00::
d000.s015.t001	0	Are they encouraged to take full legal advantage of these benefits ?	make excessive use of	4	5	take_advantage%2:41:12::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	the time when the Moon is fully illuminated	5	6	full%1:28:00::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	increase in phase	5	6	full%2:30:00::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	make (a garment) fuller by pleating or gathering	5	6	full%2:30:01::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	beat for the purpose of cleaning and thickening	5	6	full%2:35:02::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	containing as much or as many as is possible or normal	5	6	full%3:00:00::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	(of sound) having marked deepness and body	5	6	full%3:00:01::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	to the greatest degree or extent; completely or entirely; (`full' in this sense is used as a combining form)	5	6	full%4:02:01::
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	having the normally expected amount	5	6	full%5:00:00:ample:00
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	complete in extent or degree and in every particular	5	6	full%5:00:00:complete:00
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	being at a peak or culminating point	5	6	full%5:00:00:high:02
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	filled to satisfaction with food or drink	5	6	full%5:00:00:nourished:00
d000.s015.t002	1	Are they encouraged to take full legal advantage of these benefits ?	constituting the full quantity or extent; complete	5	6	full%5:00:01:whole:00
d000.s015.t002	0	Are they encouraged to take full legal advantage of these benefits ?	having ample fabric	5	6	full%5:00:02:ample:00
d000.s015.t003	1	Are they encouraged to take full legal advantage of these benefits ?	established by or founded upon law or official or accepted rules	6	7	legal%3:00:00::
d000.s015.t003	0	Are they encouraged to take full legal advantage of these benefits ?	of or relating to jurisprudence	6	7	legal%3:01:00::
d000.s015.t003	0	Are they encouraged to take full legal advantage of these benefits ?	relating to or characteristic of the profession of law	6	7	legal%3:01:01::
d000.s015.t003	0	Are they encouraged to take full legal advantage of these benefits ?	allowed by official rules	6	7	legal%5:00:00:eligible:00
d000.s015.t003	0	Are they encouraged to take full legal advantage of these benefits ?	having legal efficacy or force	6	7	legal%5:00:00:valid:00
